Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
BT 52/4953,Textiles Designs Representations,Designs 347715-347810,Designs 347715-347810.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445415,0
BT 52/4954,Textiles Designs Representations,Designs 347811-347886,Designs 347811-347886.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445416,0
BT 52/4955,Textiles Designs Representations,Designs 347887-347956,Designs 347887-347956.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445417,0
BT 52/4956,Textiles Designs Representations,Designs 347957-348019,Designs 347957-348019.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445418,0
BT 52/4957,Textiles Designs Representations,Designs 348020-348086,Designs 348020-348086.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445419,0
BT 52/4958,Textiles Designs Representations,Designs 348087-348136,Designs 348087-348136.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445420,0
BT 52/4959,Textiles Designs Representations,Designs 348137-348184,Designs 348137-348184.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445421,0
BT 52/4960,Textiles Designs Representations,Designs 348185-348252,Designs 348185-348252.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445422,0
BT 52/4961,Textiles Designs Representations,Designs 348253-348353,Designs 348253-348353.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445423,0
BT 52/4962,Textiles Designs Representations,Designs 348354-348402,Designs 348354-348402.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445424,0
BT 52/4963,Textiles Designs Representations,Designs 348403-348473,Designs 348403-348473.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445425,0
BT 52/4964,Textiles Designs Representations,Designs 348474-348575,Designs 348474-348575.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445426,0
BT 52/4965,Textiles Designs Representations,Designs 346576-348642,Designs 346576-348642.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445427,0
BT 52/4966,Textiles Designs Representations,Designs 348643-348713,Designs 348643-348713.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445428,0
BT 52/4967,Textiles Designs Representations,Designs 348714-348806,Designs 348714-348806.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445429,0
BT 52/4968,Textiles Designs Representations,Designs 348807-348865,Designs 348807-348865.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445430,0
BT 52/4969,Textiles Designs Representations,Designs 348866-348938,Designs 348866-348938.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445431,0
BT 52/4970,Textiles Designs Representations,Designs 348939-348971,Designs 348939-348971.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445432,0
BT 52/4971,Textiles Designs Representations,Designs 348972-348999,Designs 348972-348999.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445433,0
BT 52/4972,Textiles Designs Representations,Designs 349000-349054,Designs 349000-349054.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445434,0
BT 52/4973,Textiles Designs Representations,Designs 349055-349074,Designs 349055-349074.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445435,0
BT 52/4974,Textiles Designs Representations,Designs 349075-349154,Designs 349075-349154.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445436,0
BT 52/4975,Textiles Designs Representations,Designs 349155-349224,Designs 349155-349224.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445437,0
BT 52/4976,Textiles Designs Representations,Designs 349225-349282,Designs 349225-349282.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445438,0
BT 52/4977,Textiles Designs Representations,Designs 349283-349320,Designs 349283-349320.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445439,0
BT 52/4978,Textiles Designs Representations,Designs 349321-349397,Designs 349321-349397.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445440,0
BT 52/4979,Textiles Designs Representations,Designs 349398-349445,Designs 349398-349445.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445441,0
BT 52/4980,Textiles Designs Representations,Designs 349446-349513,Designs 349446-349513.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445442,0
BT 52/4981,Textiles Designs Representations,Designs 349514-349575,Designs 349514-349575.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445443,0
BT 52/4982,Textiles Designs Representations,Designs 349576-349656,Designs 349576-349656.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445444,0
BT 52/4983,Textiles Designs Representations,Designs 349657-349762,Designs 349657-349762.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445445,0
BT 52/4984,Textiles Designs Representations,Designs 349763-349851,Designs 349763-349851.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445446,0
BT 52/4985,Textiles Designs Representations,Designs 349852-349937,Designs 349852-349937.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445447,0
BT 52/4986,Textiles Designs Representations,Designs 349938-350022,Designs 349938-350022.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445448,0
BT 52/4987,Textiles Designs Representations,Designs 350023-350088,Designs 350023-350088.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445449,0
BT 52/4988,Textiles Designs Representations,Designs 350089-350162,Designs 350089-350162.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445450,0
BT 52/4989,Textiles Designs Representations,Designs 350163-350232,Designs 350163-350232.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445451,0
BT 52/4990,Textiles Designs Representations,Designs 350233-350318,Designs 350233-350318.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445452,0
BT 52/4991,Textiles Designs Representations,Designs 350319-350393,Designs 350319-350393.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445453,0
BT 52/4992,Textiles Designs Representations,Designs 350394-350448,Designs 350394-350448.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445454,0
BT 52/4993,Textiles Designs Representations,Designs 350449-350463,Designs 350449-350463.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445455,0
BT 52/4994,Textiles Designs Representations,Designs 350464-350502,Designs 350464-350502.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445456,0
BT 52/4995,Textiles Designs Representations,Designs 350503-350560,Designs 350503-350560.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445457,0
BT 52/4996,Textiles Designs Representations,Designs 350561-350583,Designs 350561-350583.,01/01/1935,19350101,31/12/1935,19351231,1935,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C445458,0
